konto	konto_namn_officiell	konto_namn_ascii	niva	huvudgrupp_kod	huvudgrupp_namn_ascii	huvudkonto_kod	huvudkonto_namn_ascii	k2_blocked	auto_select_policy	sokord	stodfraser	tvetydiga_intentioner
7283	Föräldraersättning till tjänstemän	foraldraersattning till tjansteman	sub	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7283 | arbetad | arbetad tid | bas 7283 | föräldraersättning | föräldraersättning till tjänsteman | föräldraersättning tjänsteman | företagsledare | företagsledare arbetad | konto 7283 | löner | löner tjänsteman | personalkostnad eller lönekoppling | tid | tjänsteman | tjänsteman företagsledare	bas konto 7283 föräldraersättning till tjänsteman | föräldraersättning till tjänsteman | föräldraersättning tjänsteman | konto 7283 föräldraersättning till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare för ej arbetad tid föräldraersättning till tjänsteman | löner till tjänsteman och företagsledare föräldraersättning till tjänsteman | personalkostnad eller lönekoppling föräldraersättning till tjänsteman	
7284	Föräldraersättning till företagsledare	foraldraersattning till foretagsledare	sub	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7284 | arbetad | arbetad tid | bas 7284 | föräldraersättning | föräldraersättning företagsledare | föräldraersättning till företagsledare | företagsledare | företagsledare arbetad | konto 7284 | löner | löner tjänsteman | personalkostnad eller lönekoppling | tid | tjänsteman | tjänsteman företagsledare	bas konto 7284 föräldraersättning till företagsledare | föräldraersättning företagsledare | föräldraersättning till företagsledare | konto 7284 föräldraersättning till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare för ej arbetad tid föräldraersättning till företagsledare | löner till tjänsteman och företagsledare föräldraersättning till företagsledare | personalkostnad eller lönekoppling föräldraersättning till företagsledare	
7285	Semesterlöner till tjänstemän	semesterloner till tjansteman	sub	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7285 | arbetad | arbetad tid | bas 7285 | företagsledare | företagsledare arbetad | konto 7285 | löner | löner tjänsteman | personalkostnad eller lönekoppling | semesterlön | semesterloner | semesterloner till tjänsteman | semesterloner tjänsteman | tid | tjänsteman | tjänsteman företagsledare	bas konto 7285 semesterloner till tjänsteman | konto 7285 semesterloner till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare för ej arbetad tid semesterloner till tjänsteman | löner till tjänsteman och företagsledare semesterloner till tjänsteman | personalkostnad eller lönekoppling semesterloner till tjänsteman | semesterloner till tjänsteman | semesterloner tjänsteman	
7286	Semesterlöner till företagsledare	semesterloner till foretagsledare	sub	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7286 | arbetad | arbetad tid | bas 7286 | företagsledare | företagsledare arbetad | konto 7286 | löner | löner tjänsteman | personalkostnad eller lönekoppling | semesterlön | semesterloner | semesterloner företagsledare | semesterloner till företagsledare | tid | tjänsteman | tjänsteman företagsledare	bas konto 7286 semesterloner till företagsledare | konto 7286 semesterloner till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare för ej arbetad tid semesterloner till företagsledare | löner till tjänsteman och företagsledare semesterloner till företagsledare | personalkostnad eller lönekoppling semesterloner till företagsledare | semesterloner företagsledare | semesterloner till företagsledare	
7288	Övriga löner till tjänstemän för ej arbetad tid	ovriga loner till tjansteman for ej arbetad tid	sub	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7288 | arbetad | arbetad tid | bas 7288 | företagsledare | företagsledare arbetad | konto 7288 | löner | löner tjänsteman | löner tjänsteman arbetad | löner tjänsteman arbetad tid | övriga löner till tjänsteman för ej arbetad tid | personalkostnad eller lönekoppling | tid | tjänsteman | tjänsteman arbetad | tjänsteman arbetad tid | tjänsteman företagsledare	bas konto 7288 övriga löner till tjänsteman för ej arbetad tid | konto 7288 övriga löner till tjänsteman för ej arbetad tid | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare för ej arbetad tid övriga löner till tjänsteman för ej arbetad tid | löner till tjänsteman och företagsledare övriga löner till tjänsteman för ej arbetad tid | löner tjänsteman arbetad tid | övriga löner till tjänsteman för ej arbetad tid | personalkostnad eller lönekoppling övriga löner till tjänsteman för ej arbetad tid	
7289	Övriga löner till företagsledare för ej arbetad tid	ovriga loner till foretagsledare for ej arbetad tid	sub	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7289 | arbetad | arbetad tid | bas 7289 | företagsledare | företagsledare arbetad | företagsledare arbetad tid | konto 7289 | löner | löner företagsledare | löner företagsledare arbetad | löner företagsledare arbetad tid | löner tjänsteman | övriga löner till företagsledare för ej arbetad tid | personalkostnad eller lönekoppling | tid | tjänsteman | tjänsteman företagsledare	bas konto 7289 övriga löner till företagsledare för ej arbetad tid | konto 7289 övriga löner till företagsledare för ej arbetad tid | löner företagsledare arbetad tid | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare för ej arbetad tid övriga löner till företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare övriga löner till företagsledare för ej arbetad tid | övriga löner till företagsledare för ej arbetad tid | personalkostnad eller lönekoppling övriga löner till företagsledare för ej arbetad tid	
7290	Förändring av semesterlöneskuld	forandring av semesterloneskuld	main	72	loner till tjansteman och foretagsledare	7290	forandring av semesterloneskuld	false	exact_name_allowed	7290 | bas 7290 | förändring | förändring av semesterloneskuld | förändring semesterloneskuld | företagsledare | konto 7290 | löner | löner tjänsteman | personalkostnad eller lönekoppling | semesterloneskuld | tjänsteman | tjänsteman företagsledare	bas konto 7290 | bas konto 7290 förändring av semesterloneskuld | bokför förändring semesterloneskuld | bokför på konto 7290 | förändring av semesterloneskuld | förändring semesterloneskuld | konto 7290 förändring av semesterloneskuld | konto för förändring semesterloneskuld | konto inom löner tjänsteman företagsledare | kostnad eller post förändring semesterloneskuld | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare förändring av semesterloneskuld | personalkostnad eller lönekoppling förändring av semesterloneskuld | sök konto 7290 | underkonto till förändring semesterloneskuld	
7291	Förändring av semesterlöneskuld till tjänstemän	forandring av semesterloneskuld till tjansteman	sub	72	loner till tjansteman och foretagsledare	7290	forandring av semesterloneskuld	false	exact_name_allowed	7291 | bas 7291 | förändring | förändring av semesterloneskuld till tjänsteman | förändring semesterloneskuld | förändring semesterloneskuld tjänsteman | företagsledare | konto 7291 | löner | löner tjänsteman | personalkostnad eller lönekoppling | semesterloneskuld | semesterloneskuld tjänsteman | tjänsteman | tjänsteman företagsledare	bas konto 7291 förändring av semesterloneskuld till tjänsteman | förändring av semesterloneskuld | förändring av semesterloneskuld förändring av semesterloneskuld till tjänsteman | förändring av semesterloneskuld till tjänsteman | förändring semesterloneskuld till tjänsteman | förändring semesterloneskuld tjänsteman | konto 7291 förändring av semesterloneskuld till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare förändring av semesterloneskuld till tjänsteman | personalkostnad eller lönekoppling förändring av semesterloneskuld till tjänsteman	
7292	Förändring av semesterlöneskuld till företagsledare	forandring av semesterloneskuld till foretagsledare	sub	72	loner till tjansteman och foretagsledare	7290	forandring av semesterloneskuld	false	exact_name_allowed	7292 | bas 7292 | förändring | förändring av semesterloneskuld till företagsledare | förändring semesterloneskuld | förändring semesterloneskuld företagsledare | företagsledare | konto 7292 | löner | löner tjänsteman | personalkostnad eller lönekoppling | semesterloneskuld | semesterloneskuld företagsledare | tjänsteman | tjänsteman företagsledare	bas konto 7292 förändring av semesterloneskuld till företagsledare | förändring av semesterloneskuld | förändring av semesterloneskuld förändring av semesterloneskuld till företagsledare | förändring av semesterloneskuld till företagsledare | förändring semesterloneskuld företagsledare | förändring semesterloneskuld till företagsledare | konto 7292 förändring av semesterloneskuld till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare förändring av semesterloneskuld till företagsledare | personalkostnad eller lönekoppling förändring av semesterloneskuld till företagsledare	
73	KOSTNADSERSÄTTNINGAR OCH FÖRMÅNER	kostnadsersattningar och formaner	group	73	kostnadsersattningar och formaner			false	group_only	73 | bas 73 | förmån | förmåner | konto 73 | kostnadsersättning | kostnadsersättningar | kostnadsersättningar förmåner | kostnadsersättningar och förmåner | personalkostnad eller lönekoppling	bas konto 73 | bas konto 73 kostnadsersättningar och förmåner | bokför kostnadsersättningar förmåner | bokför på konto 73 | konto 73 kostnadsersättningar och förmåner | konto för kostnadsersättningar förmåner | konto inom kostnadsersättningar förmåner | kostnad eller post kostnadsersättningar förmåner | kostnadsersättningar förmåner | kostnadsersättningar och förmåner | kostnadsersättningar och förmåner kostnadsersättningar och förmåner | personalkostnad eller lönekoppling kostnadsersättningar och förmåner | sök konto 73	
7300	Kostnadsersättningar och förmåner (gruppkonto)	kostnadsersattningar och formaner (gruppkonto)	main	73	kostnadsersattningar och formaner	7300	kostnadsersattningar och formaner (gruppkonto)	false	candidate_only	7300 | bas 7300 | förmån | förmåner | konto 7300 | kostnadsersättning | kostnadsersättningar | kostnadsersättningar förmåner | kostnadsersättningar och förmåner gruppkonto | personalkostnad eller lönekoppling	bas konto 7300 kostnadsersättningar och förmåner gruppkonto | gruppkonto | konto 7300 kostnadsersättningar och förmåner gruppkonto | kostnadsersättningar förmåner | kostnadsersättningar och förmåner | kostnadsersättningar och förmåner gruppkonto | kostnadsersättningar och förmåner kostnadsersättningar och förmåner gruppkonto | personalkostnad eller lönekoppling kostnadsersättningar och förmåner gruppkonto	
7310	Kontanta extraersättningar	kontanta extraersattningar	main	73	kostnadsersattningar och formaner	7310	kontanta extraersattningar	false	exact_name_allowed	7310 | bas 7310 | extraersättning | extraersättningar | förmåner | kontanta | kontanta extraersättningar | konto 7310 | kostnadsersättningar | kostnadsersättningar förmåner | personalkostnad eller lönekoppling	bas konto 7310 | bas konto 7310 kontanta extraersättningar | bokför kontanta extraersättningar | bokför på konto 7310 | kontanta extraersättningar | konto 7310 kontanta extraersättningar | konto för kontanta extraersättningar | konto inom kostnadsersättningar förmåner | kostnad eller post kontanta extraersättningar | kostnadsersättningar och förmåner | kostnadsersättningar och förmåner kontanta extraersättningar | personalkostnad eller lönekoppling kontanta extraersättningar | sök konto 7310 | underkonto till kontanta extraersättningar	
